pool_address,pool_name,token0_address,token0_symbol,token0_decimals,token1_address,token1_symbol,token1_decimals,tvl_usd
0xa01ae9b7b10cff43c061483ed3c0ae4904b07621,EYE-I,0x0e7ea338d2aa05b5260d90d1e77afcf0d1278cc4,EYE,18,0xf3d8d51423129a37f8551cef8f724addcad16507,I,18,0
0x9d5cfad15600cd40a291b5a4e1c98e79fcd57e46,mCOPPER-mWOOD,0x3360ce87000aa67e2c8e7737adf2a1dd3290845b,mCOPPER,18,0xa0f39175bcaf930dda518449e73983edb0f42422,mWOOD,18,0
0x9cee70f0f2f52c6d6dddc5dfced8e8cc96fbd17d,GNO-AAVE,0x9c58bacc331c9aa871afd802db6379a98e80cedb,GNO,18,0xdf613af6b44a31299e48131e9347f034347e2f00,AAVE,18,0.011196111
0x9c3789b68fcec0276bb567c20d67771f1202cc59,🌕-WXDAI,0xdba4acf48dfefe749df0d01c9ac8b3c0980a1e65,🌕,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x9c291d58c8c6988178aa63227f67c3dd8a32eb16,LEVIN-STAKE,0x1698cd22278ef6e7c0df45a8dea72edbea9e42aa,LEVIN,18,0xb7d311e2eb55f2f68a9440da38e7989210b9a05e,STAKE,18,2.86E-15
0x9c0e8a95d8b016f4c03d2258ce22a54785522114,SUSHI-BTCCB,0x2995d1317dcd4f0ab89f4ae60f3f020a4f17c7ce,SUSHI,18,0xb2ae7983a8142401d45546aab981e5fbff520991,BTCCB,18,0
0x9b12402aa1f07fe5294d7355af3b9a0580e062e1,SUSHI-BTCBR,0x2995d1317dcd4f0ab89f4ae60f3f020a4f17c7ce,SUSHI,18,0xa899e4476ff5da39dcd9ddec7a6e2c651d8614bf,BTCBR,18,0
0x97b3d24c95d890a5a7e47d543eff698df2ee79b6,NAZ-TKN,0x4b71b439a830ec8f3d4927127e18f6da8f8b148e,NAZ,18,0xd2e8552cd40ca9a7f6901ba7783cbad16eabba10,TKN,18,0
0x90ee2890328303f8c3d42df202c6ede203136005,WETH-BAL,0x6a023ccd1ff6f2045c3309768ead9e68f978f6e1,WETH,18,0x7ef541e2a22058048904fe5744f9c7e4c57af717,BAL,18,0
0x8f00a9f615b7404389fe2e5fd66994866a83980d,SUSHI-SOLAZ,0x2995d1317dcd4f0ab89f4ae60f3f020a4f17c7ce,SUSHI,18,0x7559ac66afd2730e240c2f9844b9b385009925a6,SOLAZ,18,0
0x8e58c32b8467744ec667fd74575ec6d78f59ce62,JPYC-ENJ,0x417602f4fbdd471a431ae29fb5fe0a681964c11b,JPYC,18,0x5a757f0bcadfdb78651b7bdbe67e44e8fd7f7f6b,ENJ,18,0
0x8e46fc8560ecdfe17ff8888db8f626fe4ac7039e,SUSHI-UNI-V2,0x2995d1317dcd4f0ab89f4ae60f3f020a4f17c7ce,SUSHI,18,0x504b0c1e18b3045d69d8652ff6277a2835681075,UNI-V2,18,0
0x8d0f73c1ccbd3cfd85a75e57aa4bd9394b2252f9,BUSD-NEXO,0x43bf77e8c21b0a57774fedd90ca8791b58c457d1,BUSD,18,0xd2206ddb296d67bc6eaa6a69675575013f44642d,NEXO,18,0
0x8c77ba1d90c57d584aeed57bc9b55258b8be3438,TestGIV-TestWETH,0x5d32a9baf31a793dba7275f77856a47a0f5d09b3,TestGIV,18,0x736a98655049433f79dccf5e54b887e8890b63d1,TestWETH,18,0
0x8870b8e9269a9deab3f6f727e302eb962fcad70a,TEST4-WXDAI,0x6dd145d543c1778c2217adb25b0a0bc6aa82b395,TEST4,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
0x86ebc86f1a9f377859b7189727b469bfe5938c43,SUSHI-BAO,0x2995d1317dcd4f0ab89f4ae60f3f020a4f17c7ce,SUSHI,18,0x82dfe19164729949fd66da1a37bc70dd6c4746ce,BAO,18,0
0x843159ab44b40e8b92e4e637f80463b453b1155a,DUCK-USDP,0x8e7ab03ca7d17996b097d5866bfaa1e251c35c6a,DUCK,18,0xfe7ed09c4956f7cdb54ec4ffcb9818db2d7025b8,USDP,18,0
0x80e7c2345009b675fa9ee12f02ea18d7ab957d0c,xMOON-SUSHI,0x1e16aa4df73d29c029d94ceda3e3114ec191e25a,xMOON,18,0x2995d1317dcd4f0ab89f4ae60f3f020a4f17c7ce,SUSHI,18,0
0x800f2de0c70a5608d8e2548b9c17501629e860bc,MONKE-FOTI,0x44ad7f020a488629bf79d20cbe5833b1a7c8243f,MONKE,12,0xaee4033644eaf6ca53c1b4666ef0d924deb4d4c6,FOTI,18,0
0x7f756e12abad573bf9faa0254a875b9947ea39a6,AMIS-XGT,0xd51e1ddd116fff9a71c1b8feeb58113afa2b4d93,AMIS,9,0xf1738912ae7439475712520797583ac784ea9033,XGT,18,0
0x763c4c03055e3d7938f8262a38b6cabcfcc760d7,JPYC-AMIS,0x417602f4fbdd471a431ae29fb5fe0a681964c11b,JPYC,18,0xd51e1ddd116fff9a71c1b8feeb58113afa2b4d93,AMIS,9,0
0x7541bfdd369ba30e97f2eb6ab1488ac7d651a5ce,TOM-GEEK,0x076c720f2c8287011875040b77f97016ba71964f,TOM,18,0xfc1426a33d997c63181dfccffa5f56e51cc7bc85,GEEK,18,0
0x728c38dcfd240153b4b93f1e10fe6f8d366872a5,TERC-vTERC,0x35daac2321a8c32f4f266c9166ac05f394e67630,TERC,18,0xe4cb7cfd027c024aca339026b1e70ff68f82305b,vTERC,18,0
0x727675b58e60d2b2103629c8d8cdc7f66c938391,WETH-NCR,0x6a023ccd1ff6f2045c3309768ead9e68f978f6e1,WETH,18,0xe7f5f654c57236a651f576155c63428432d03943,NCR,18,0
0x70f240adc3f3ff4f75917e0d6db61a9664a81227,DEXP-AMIS,0x9c374cc5da1d7ee668d4080287b104b865f3089e,DEXP,18,0xd51e1ddd116fff9a71c1b8feeb58113afa2b4d93,AMIS,9,0
0x6d8b1c0e2bb03a40a013440a9aa28d76c23036b2,DVL-WXDAI,0x10642690aa47be5eb159163fb124b88619582f5b,DVL,9,0xe91d153e0b41518a2ce8dd3d7944fa863463a97d,WXDAI,18,0
